200501BS70107,-0.208317,51.525689,3,2,1,23/03/2005,4,23:17,0,6,30,1,1,1,1,27,9,3,-1,-1
200501BS70108,-0.205789,51.516658,3,2,1,24/03/2005,5,19:20,412,6,30,1,1,1,1,36,9,1,-1,5
200501BS70109,-0.195761,51.500497,3,2,1,24/03/2005,5,12:01,0,2,30,1,1,1,1,51,9,1,51,12
200501BS70109,-0.195761,51.500497,3,2,1,24/03/2005,5,12:01,0,2,30,1,1,1,1,51,9,1,62,-1
200501BS70109,-0.195761,51.500497,3,2,1,24/03/2005,5,12:01,0,2,30,1,1,1,1,51,9,1,62,-1
200501BS70110,-0.211301,51.51944,3,2,1,31/03/2005,5,23:39,450,6,30,1,1,1,1,58,8,1,58,-1
200501BS70111,-0.224199,51.517657,3,2,1,21/03/2005,2,11:40,0,6,30,1,1,1,1,24,19,1,41,3
200501BS70111,-0.224199,51.517657,3,2,1,21/03/2005,2,11:40,0,6,30,1,1,1,1,24,4,1,24,13
200501BS70112,-0.185021,51.495206,3,3,1,18/03/2005,6,12:30,0,2,30,1,1,1,1,48,19,1,28,2
200501BS70112,-0.185021,51.495206,3,3,1,18/03/2005,6,12:30,0,2,30,1,1,1,1,48,5,1,48,1
200501BS70112,-0.185021,51.495206,3,3,1,18/03/2005,6,12:30,0,2,30,1,1,1,1,48,9,2,39,-1
200501BS70112,-0.185021,51.495206,3,3,1,18/03/2005,6,12:30,0,2,30,1,1,1,1,48,9,2,39,-1
200501BS70113,-0.173046,51.495649,3,1,1,24/02/2005,5,12:40,4,3,30,2,2,1,2,72,11,1,-1,-1
200501BS70114,-0.165581,51.49859,3,1,1,24/03/2005,5,9:20,4,6,30,1,1,1,2,21,9,1,-1,-1
200501BS70115,-0.195427,51.494377,3,3,1,23/03/2005,4,8:23,4,3,30,1,1,1,2,27,9,2,27,-1
200501BS70116,-0.179406,51.491521,3,2,1,23/03/2005,4,18:36,3218,6,30,1,1,1,2,31,9,2,20,-1
200501BS70116,-0.179406,51.491521,3,2,1,23/03/2005,4,18:36,3218,6,30,1,1,1,2,31,1,2,31,-1
200501BS70117,-0.160747,51.496985,3,2,1,31/03/2005,5,17:10,319,6,30,1,1,1,1,33,9,1,-1,-1
200501BS70118,-0.193858,51.501277,3,1,1,14/03/2005,2,15:30,0,6,30,1,1,1,2,65,9,1,-1,5
200501BS70118,-0.193858,51.501277,3,1,1,14/03/2005,2,15:30,0,6,30,1,1,1,2,65,9,1,-1,5
200501BS70119,-0.183275,51.48115,3,1,1,12/3/2005,7,3:00,308,2,30,1,1,1,1,22,9,3,-1,-1
200501BS70121,-0.203733,51.517616,3,2,1,9/4/2005,7,9:45,0,6,30,1,1,1,1,40,9,1,66,2
200501BS70121,-0.203733,51.517616,3,2,1,9/4/2005,7,9:45,0,6,30,1,1,1,1,40,2,1,40,3
200501BS70123,-0.173507,51.494937,3,1,1,7/4/2005,5,14:30,3218,2,30,2,2,1,2,53,19,1,27,-1
200501BS70124,-0.196288,51.509048,3,2,1,2/4/2005,7,11:09,402,3,30,1,1,1,2,39,9,2,39,-1
200501BS70125,-0.180164,51.501425,2,2,1,17/03/2005,5,17:00,315,6,30,1,1,1,2,45,3,2,45,-1
200501BS70125,-0.180164,51.501425,2,2,1,17/03/2005,5,17:00,315,6,30,1,1,1,2,45,11,1,-1,2
200501BS70126,-0.209385,51.524177,3,2,1,31/03/2005,5,15:12,0,6,30,1,1,1,1,12,9,1,39,-1
200501BS70126,-0.209385,51.524177,3,2,1,31/03/2005,5,15:12,0,6,30,1,1,1,1,12,9,1,39,-1
200501BS70126,-0.209385,51.524177,3,2,1,31/03/2005,5,15:12,0,6,30,1,1,1,1,12,1,1,12,-1
200501BS70126,-0.209385,51.524177,3,2,1,31/03/2005,5,15:12,0,6,30,1,1,1,1,12,1,1,12,-1
200501BS70127,-0.173773,51.49548,3,1,1,7/4/2005,5,13:15,4,6,30,1,1,1,2,31,19,3,-1,-1
200501BS70128,-0.160703,51.501661,3,2,1,31/03/2005,5,21:25,4,3,30,1,2,1,2,30,1,2,30,-1
200501BS70129,-0.211698,51.520345,3,1,1,6/4/2005,4,0:32,450,6,30,1,1,1,1,27,9,1,42,3
200501BS70131,-0.15952,51.491661,3,1,1,8/4/2005,6,9:04,3217,6,30,1,1,1,2,24,9,1,-1,-1
200501BS70132,-0.202296,51.517504,3,1,1,2/4/2005,7,16:42,412,6,30,1,1,1,1,28,9,1,-1,6
200501BS70133,-0.192245,51.494688,3,3,1,6/4/2005,4,8:40,4,3,30,2,2,1,1,37,5,1,37,-1
200501BS70133,-0.192245,51.494688,3,3,1,6/4/2005,4,8:40,4,3,30,2,2,1,1,37,9,1,37,-1
